dataset,target,split,task,features,head,n_request,n_train,seed,n_test,auc,ap,degenerate,spearman,pearson,r2,rmse
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,12,62,,,False,0.7028743163258223,0.7459456376717964,0.5520893349835267,5.023957759412811
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,12,62,,,False,0.7649445018116952,0.7663593101204274,0.5608593795058963,4.9745303305563
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,12,62,,,False,0.7403582595088494,0.804110046276379,0.620854419152346,4.622248357387561
TAP,SFvCSP,cluster,regression,biophys,mlp,all,179,12,62,,,False,0.7024712631733165,0.7800637120595095,0.5630101299591519,4.962333661701749
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,13,61,,,False,0.6269831629423062,0.5174397941763585,0.020568539255776064,7.195717426265821
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,13,61,,,False,0.7366403853291096,0.6898347886597129,0.45148361133470094,5.384952531956001
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,13,61,,,False,0.7508503101412992,0.7563773903301885,0.5372315554353164,4.946168919011435
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,13,61,,,False,0.7012611125657998,0.7348386186185302,0.5304695689526233,4.982174651580479
TAP,SFvCSP,cluster,regression,biophys,mlp,all,180,13,61,,,False,0.7034309707307895,0.7380944853108298,0.5423150421983401,4.918927198891462
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,14,59,,,False,0.6266540186600773,0.6965938341501603,0.18306792739047273,5.353708183363043
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,14,59,,,False,0.5818219482114345,0.6932763306599042,0.35418462135517426,4.760098210121954
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,14,59,,,False,0.6993159187410044,0.7574265669709441,0.41340672053690886,4.536597649016657
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,14,59,,,False,0.6755537508530814,0.8009797945888967,0.5585622603445146,3.9354685993990812
TAP,SFvCSP,cluster,regression,biophys,mlp,all,182,14,59,,,False,0.6876982085790518,0.7925585689706218,0.5670468429759985,3.897464582236358
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,15,58,,,False,0.8260797499533961,0.7847959947676784,0.6096499823925778,4.899243028066588
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,15,58,,,False,0.795737483715409,0.8080306080458277,0.6419202868898084,4.692364495538959
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,15,58,,,False,0.8077203685545734,0.8273603621634044,0.6787923021494345,4.444212883137157
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,15,58,,,False,0.7876667489394166,0.7954515449395725,0.6009724178619749,4.9533993170749495
TAP,SFvCSP,cluster,regression,biophys,mlp,all,183,15,58,,,False,0.7698002368398913,0.7847214233723602,0.5929488021850635,5.002952737463817
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,16,55,,,False,0.6601081469448139,0.7319598293505145,0.5230287628369412,5.330276444560665
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,16,55,,,False,0.7252019441960446,0.7697927877914003,0.3556362781163579,6.195397538565707
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,16,55,,,False,0.8085999872633449,0.8194377976207463,0.42037537385076773,5.8759359422159
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,16,55,,,False,0.7797536511547851,0.8283089673395142,0.5782112493845597,5.012462476717685
TAP,SFvCSP,cluster,regression,biophys,mlp,all,186,16,55,,,False,0.7659261834081288,0.8347683644000619,0.6247232950035637,4.728021487012135
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,17,58,,,False,0.6262437254556759,0.615412648034849,0.2264137379408966,5.991208712484394
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,17,58,,,False,0.7020298096583911,0.7327657332583072,0.47084936416954626,4.955069336759257
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,17,58,,,False,0.6705574902536064,0.7161079533799178,0.36681911308670845,5.420308099280862
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,17,58,,,False,0.7153639723807705,0.763574945586402,0.5239381243569986,4.6999341863673285
TAP,SFvCSP,cluster,regression,biophys,mlp,all,183,17,58,,,False,0.7106215680868989,0.7432696109623489,0.4747807890537167,4.936627705870352
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,18,56,,,False,0.6550539747532759,0.7041954763164509,0.4803569780807696,5.8405402119668555
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,18,56,,,False,0.7031231756146071,0.7509100477679347,0.5547080282809749,5.406583331389772
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,18,56,,,False,0.8428178802514485,0.8281175309743335,0.6656100815764945,4.685188366139142
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,18,56,,,False,0.8279116415775223,0.8008183603825068,0.5840421778633271,5.225467083697458
TAP,SFvCSP,cluster,regression,biophys,mlp,all,185,18,56,,,False,0.7743380727654982,0.7679586565449728,0.5401070181878203,5.494508626577443
TAP,SFvCSP,cluster,regression,biophys,mlp,25,25,19,64,,,False,0.7820627098192601,0.7788614363887785,0.5103131361873361,4.224472980541464
TAP,SFvCSP,cluster,regression,biophys,mlp,50,50,19,64,,,False,0.7396700110117396,0.7337392123577172,0.5039207913552903,4.251956595539764
TAP,SFvCSP,cluster,regression,biophys,mlp,100,100,19,64,,,False,0.7783464667419775,0.7431745743943328,0.3767548830176273,4.765876148199839
TAP,SFvCSP,cluster,regression,biophys,mlp,150,150,19,64,,,False,0.7332239350566998,0.7481491343054631,0.4857064910223915,4.329311462647579
TAP,SFvCSP,cluster,regression,biophys,mlp,all,177,19,64,,,False,0.771602173749872,0.7602228512190503,0.5067519437349148,4.239806155340162
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,0,63,,,False,0.6495482333335983,0.6542644167617555,0.27016904363160177,5.250041168002059
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,0,63,,,False,0.8013444391161623,0.7420982886432421,0.5347122531024977,4.191914119760778
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,0,63,,,False,0.6764433455467372,0.6026870973974419,0.2940516611106162,5.163426853513364
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,0,63,,,False,0.6728108214463938,0.6333012713326597,0.23947212317757482,5.359313192867499
TAP,SFvCSP,cluster,regression,biophys,gbm,all,178,0,63,,,False,0.6548165961016462,0.6364697390729198,0.24288888167424394,5.3472609773082596
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,1,60,,,False,0.6799301289255405,0.710767175703193,0.4418192212896296,4.921191582035512
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,1,60,,,False,0.693600563932397,0.7143488490226109,0.4742709136017417,4.775994703926023
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,1,60,,,False,0.7849502528478671,0.7394612541325993,0.54620908361384,4.437217661886762
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,1,60,,,False,0.7726997611920284,0.698952157600077,0.4560842648298551,4.857900835436137
TAP,SFvCSP,cluster,regression,biophys,gbm,all,181,1,60,,,False,0.8063050871661133,0.7016704064812964,0.456367802519711,4.856634483459156
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,2,68,,,False,0.7976694401978145,0.7510603522409278,0.5485307040801888,5.209746873222998
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,2,68,,,False,0.7639842044243943,0.6932545214384516,0.47928411378011815,5.595036533155172
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,2,68,,,False,0.7757157612961356,0.7785579323668179,0.6045854836317249,4.87560840853931
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,2,68,,,False,0.7810274433976733,0.8142536074797131,0.6625300481521799,4.504224905551415
TAP,SFvCSP,cluster,regression,biophys,gbm,all,173,2,68,,,False,0.7503419705377112,0.7982997594973165,0.6337430947903878,4.6924042942844
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,3,63,,,False,0.6164766716996578,0.6831569763279861,0.46358651285119223,5.063203216217357
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,3,63,,,False,0.7557825779550835,0.7253788716653521,0.5189052865189999,4.795024234093221
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,3,63,,,False,0.8586527842468059,0.8680364099103333,0.74499150927535,3.4910240003331143
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,3,63,,,False,0.8754655660362537,0.8606982512963417,0.7011477241114247,3.779234128512991
TAP,SFvCSP,cluster,regression,biophys,gbm,all,178,3,63,,,False,0.8398464869023234,0.851282609006793,0.6787783107127539,3.9181219124586653
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,4,57,,,False,0.7328776776484706,0.7208690276560271,0.32064454354201166,5.744650939794932
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,4,57,,,False,0.7682279806541482,0.7853266423686155,0.6018546775250475,4.3978045059875
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,4,57,,,False,0.8305211224979457,0.8020568221212238,0.632272388998466,4.2264742866935965
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,4,57,,,False,0.8307483512592311,0.8273026541169045,0.6789112025782418,3.949368771336493
TAP,SFvCSP,cluster,regression,biophys,gbm,all,184,4,57,,,False,0.8192246069369027,0.7707959676204048,0.586919155875443,4.479531953860167
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,5,68,,,False,0.575794068887889,0.6629389504810392,0.04714849766620133,6.424052011519364
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,5,68,,,False,0.6617731473773576,0.6875074413205831,0.24628295734976702,5.713478595036496
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,5,68,,,False,0.761326863564741,0.8124332260830601,0.647670296277536,3.9063492246147096
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,5,68,,,False,0.7155554795523356,0.7592893172335472,0.5229575043477741,4.545429970364144
TAP,SFvCSP,cluster,regression,biophys,gbm,all,173,5,68,,,False,0.7328966012312209,0.7681187350364866,0.5327546614498693,4.49851243845492
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,6,56,,,False,0.6561336496771021,0.5270850769756108,0.19832011757540968,6.609634131489003
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,6,56,,,False,0.7208715314053808,0.6618437291002975,0.4280872504457408,5.582668199336527
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,6,56,,,False,0.7913205733283888,0.7751534060302958,0.5982676663631619,4.678916785701147
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,6,56,,,False,0.7948772239885794,0.783899885506304,0.6122384754169803,4.596838909483415
TAP,SFvCSP,cluster,regression,biophys,gbm,all,185,6,56,,,False,0.8257927258810062,0.7920323274318488,0.6039356356288899,4.645792536804194
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,7,59,,,False,0.7486511249811666,0.665716964714514,0.4218070474356549,5.2546576471567095
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,7,59,,,False,0.7444095584152202,0.7273524482377502,0.47659274632313675,4.99951525184774
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,7,59,,,False,0.7973267578483044,0.7541866232543757,0.5509927689931684,4.6305725894268335
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,7,59,,,False,0.8085888483854728,0.7902747229714461,0.6105688190918777,4.312443219193158
TAP,SFvCSP,cluster,regression,biophys,gbm,all,182,7,59,,,False,0.8056051256977036,0.7620647398957588,0.5084611014326013,4.844924069203391
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,8,63,,,False,0.7351045564721642,0.7073024890932431,0.49937808448418286,5.805255764121944
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,8,63,,,False,0.7594031523419653,0.7407822015983332,0.5287776534295703,5.632216860655912
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,8,63,,,False,0.7804123137906569,0.731830545657218,0.48667135282664464,5.87846829599976
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,8,63,,,False,0.7829094026942729,0.7263394957174758,0.4619649348716839,6.018270722276931
TAP,SFvCSP,cluster,regression,biophys,gbm,all,178,8,63,,,False,0.8180847415769394,0.7535807917398872,0.5229804300174543,5.666756191838361
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,9,64,,,False,0.5617062200554765,0.5683262997865588,0.2775819401330988,5.841024832833883
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,9,64,,,False,0.7949468192400473,0.7771656507953102,0.5605996853030455,4.555383424504353
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,9,64,,,False,0.8603696390466801,0.8572411408002071,0.6917739011525006,3.8153067436514614
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,9,64,,,False,0.8385391252946769,0.8643953083908831,0.7276481276252631,3.5864100103800522
TAP,SFvCSP,cluster,regression,biophys,gbm,all,177,9,64,,,False,0.8508631718829012,0.8721860596933946,0.7325451399160311,3.5540211049824997
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,10,62,,,False,0.3058509904844727,0.3308358268074329,0.04557726190092726,6.947253540692414
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,10,62,,,False,0.7232274780759049,0.6821305363205183,0.458000240549127,5.2353088451304455
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,10,62,,,False,0.6302727652816044,0.6926773046748186,0.46109881415538956,5.220322453510278
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,10,62,,,False,0.7867763492245159,0.7967746030955488,0.621208063095054,4.376663156261831
TAP,SFvCSP,cluster,regression,biophys,gbm,all,179,10,62,,,False,0.7900520642321761,0.8025881375333652,0.6289073800782313,4.331954822910321
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,11,62,,,False,0.7779787197037138,0.7061285239017574,0.47087485315184896,5.089927052110621
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,11,62,,,False,0.7390734802124538,0.7203633295542055,0.4859595265395973,5.016848827079143
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,11,62,,,False,0.7895771708806287,0.7507223820569999,0.4637594910324525,5.124035930772061
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,11,62,,,False,0.8046299433863204,0.8131851225799208,0.6483326380412673,4.149525033161733
TAP,SFvCSP,cluster,regression,biophys,gbm,all,179,11,62,,,False,0.8291884030522227,0.8081363885707223,0.632457590972806,4.242150635572446
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,12,62,,,False,0.5257828374436442,0.5916287899689601,0.15024848043192696,6.919843181512614
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,12,62,,,False,0.6576567907790926,0.6565874559410337,0.3840384529797225,5.891516225890292
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,12,62,,,False,0.7427765784238833,0.7383393502540866,0.5248804295924798,5.174301577081813
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,12,62,,,False,0.7381414671700681,0.7645272789484833,0.5363612749250424,5.111403064965545
TAP,SFvCSP,cluster,regression,biophys,gbm,all,179,12,62,,,False,0.7212132347648301,0.7422852451410855,0.5115428602303671,5.246425480850202
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,13,61,,,False,0.6075338245122145,0.5370242982709106,0.04111645179140855,7.119836310600087
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,13,61,,,False,0.7087233077185696,0.6319244606289034,0.268196099776671,6.219914792115764
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,13,61,,,False,0.7403714829054945,0.7038857075447278,0.44591470334017536,5.412219332370482
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,13,61,,,False,0.7648750031589163,0.797628666501487,0.629488270469559,4.425762004243858
TAP,SFvCSP,cluster,regression,biophys,gbm,all,180,13,61,,,False,0.8084573982532852,0.8164322658028278,0.6641945779424525,4.2133828912285445
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,14,59,,,False,0.534268348682032,0.6981263952383736,-0.3646331577668749,6.919419826627115
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,14,59,,,False,0.5523533483799832,0.6810490654295251,0.32229183664079186,4.876217630409103
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,14,59,,,False,0.5793345291591273,0.7879898034226375,0.5066086694324913,4.160614506602544
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,14,59,,,False,0.6613608303781521,0.8011366693105155,0.5730285995576655,3.8704469110893718
TAP,SFvCSP,cluster,regression,biophys,gbm,all,182,14,59,,,False,0.7070708134334917,0.834492356725065,0.637980986650685,3.5639156121560958
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,15,58,,,False,0.5210244580196046,0.6426551302943107,0.28610936012696764,6.62548576935479
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,15,58,,,False,0.6224939250124258,0.6258082635423162,0.3507501194272503,6.318410248617715
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,15,58,,,False,0.7459268801551808,0.7745119015241501,0.5797528178619065,5.083400024176228
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,15,58,,,False,0.8202577313554472,0.8642703570420062,0.7318764800478668,4.0604048488817375
TAP,SFvCSP,cluster,regression,biophys,gbm,all,183,15,58,,,False,0.8251556200172137,0.8731762035992534,0.7475001384232088,3.9403287169607206
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,16,55,,,False,0.743939426599477,0.7380859872003647,0.5394297186683952,5.237832352840194
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,16,55,,,False,0.7740493694211776,0.7805706953709091,0.6043331887557349,4.854767653619477
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,16,55,,,False,0.7795370328611039,0.7908958929242087,0.6168709613337757,4.777230244493857
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,16,55,,,False,0.7857467572799678,0.8427924314706897,0.6954479213380276,4.2592626527891655
TAP,SFvCSP,cluster,regression,biophys,gbm,all,186,16,55,,,False,0.8191781806047816,0.854869907797988,0.7210403735885134,4.076376737659768
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,17,58,,,False,0.6497709779265716,0.6619159845637004,0.42886552826162117,5.14789003844159
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,17,58,,,False,0.6591018123489295,0.7245905825030076,0.4093144112210819,5.235260089957123
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,17,58,,,False,0.8442711436414638,0.84268058658388,0.6373860365012275,4.101874198628541
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,17,58,,,False,0.826256166291367,0.8631527095956711,0.6979093769592375,3.7439384233671174
TAP,SFvCSP,cluster,regression,biophys,gbm,all,183,17,58,,,False,0.830074725592926,0.8725066530114197,0.7271377183985488,3.5582120652897165
TAP,SFvCSP,cluster,regression,biophys,gbm,25,25,18,56,,,False,0.6451734633386778,0.6716865546978039,0.43776960927241326,6.075158696415882
TAP,SFvCSP,cluster,regression,biophys,gbm,50,50,18,56,,,False,0.5262996287761966,0.6230018921513243,0.38331410085732176,6.36256859660158
TAP,SFvCSP,cluster,regression,biophys,gbm,100,100,18,56,,,False,0.758406175467219,0.7431094920268846,0.5392409111257087,5.499680040870131
TAP,SFvCSP,cluster,regression,biophys,gbm,150,150,18,56,,,False,0.8320142760749332,0.830620270068678,0.6808501448417207,4.577177921118513
